Video file,Organ,Finding,Classification,labels
7095291d-1a84-49fc-938a-39c476044657,Upper GI,retroflex-stomach,anatomical-landmarks,15
a0c21d1e-aa12-41a0-b3df-154c9310a30f,Lower GI,ulcerative-colitis-grade-0-1,pathological-findings,16
28887dd2-c624-477f-aba0-bc4b359175f7,Upper GI,pylorus,anatomical-landmarks,13
26baa776-7bed-4157-a05d-dedb6bb36012,Lower GI,cecum,anatomical-landmarks,4
82488caa-7dc5-4997-b362-b25f1396f483,Lower GI,bbps-2-3,quality-of-mucosal-views,3
1f3b06da-1afb-4ac7-80b6-0dfb6f8eba2f,Lower GI,bbps-2-3,quality-of-mucosal-views,3
1eceba6b-cf81-4b80-a48e-8f627d207516,Lower GI,bbps-2-3,quality-of-mucosal-views,3
f9815662-7fae-4f76-8d21-cbf7468c0e60,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
d5981fbd-a2de-455a-b429-68267523b89c,Upper GI,z-line,anatomical-landmarks,22
ed702df2-09bc-4e2a-aa43-8c576f0b5a5d,Upper GI,retroflex-stomach,anatomical-landmarks,15
c27a8496-9198-43e7-9e3a-0a2cc29a2ee2,Lower GI,bbps-2-3,quality-of-mucosal-views,3
d0c550b2-b7ab-4968-a6cd-6d9fe581143c,Upper GI,retroflex-stomach,anatomical-landmarks,15
d019c1ed-faf3-46bf-8970-386e2d231bb1,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
b2ee624f-7b71-4a14-8495-b6ffecdf0cbc,Upper GI,esophagitis-a,pathological-findings,7
53766635-9121-4447-87a2-7a413ea76ca3,Lower GI,polyps,pathological-findings,12
998fd95c-1e2e-4f99-abf2-67a264762a0c,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
49c27902-257b-4546-9dda-0263cebdd0e6,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
184a289a-0314-4d26-b7e1-8b340d92bbca,Lower GI,cecum,anatomical-landmarks,4
724f62fa-2255-4684-972f-0ebfb84fab22,Lower GI,dyed-resection-margins,therapeutic-interventions,6
e15ef9b5-f510-44ea-bd7f-762bf4fff919,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
e636561e-4119-48be-b0ba-1daa1870d39e,Lower GI,polyps,pathological-findings,12
04cde801-48d1-49ea-a257-8473c80da7c7,Upper GI,pylorus,anatomical-landmarks,13
45f2686b-19b1-4987-9dcf-be2a260751ea,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
4ebf4648-62a0-43a0-86d1-ee2cd72edf3f,Upper GI,retroflex-stomach,anatomical-landmarks,15
2fab5f32-0360-4f7a-bd89-314a27ec1507,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
b15bbb56-a6d9-4ed2-9b1e-2364057be884,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
bcc3f90d-27aa-48c6-9332-72b158c50f2e,Lower GI,bbps-0-1,quality-of-mucosal-views,2
b79d5530-d8fe-4c34-99c3-7aebed806d07,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
7040fe22-8ea4-4922-97e4-59ed2e4453e2,Lower GI,polyps,pathological-findings,12
f3606229-8ec5-4b6d-a8be-4668ed07e2db,Upper GI,retroflex-stomach,anatomical-landmarks,15
705d9798-b3cf-498f-baa9-221e545ac3e5,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
2a8b04d7-a03f-4bc9-920c-8bc037135877,Upper GI,retroflex-stomach,anatomical-landmarks,15
cce6e0ab-2868-46d6-bf52-e05199ea23f8,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
d1929707-61ed-4850-864c-e164447c7381,Lower GI,bbps-2-3,quality-of-mucosal-views,3
4f1f66d0-97a7-4f46-b00a-605c83ab7e9b,Upper GI,z-line,anatomical-landmarks,22
ae6e94fb-9b08-4c6a-b1c5-cc304f84bee8,Upper GI,retroflex-stomach,anatomical-landmarks,15
902c29c7-bbb1-4759-b510-d48bf90c4dfa,Upper GI,z-line,anatomical-landmarks,22
d0957535-a8fb-482a-ab1f-c9bc4688e100,Upper GI,z-line,anatomical-landmarks,22
7ab5ad3b-50dd-4f0d-be37-ea0648529b5d,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
8f507a50-475c-4059-9ef8-9027698cfa27,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
1c6ee758-8222-4189-b844-10a2cf24a0a6,Lower GI,dyed-resection-margins,therapeutic-interventions,6
ff712785-fe4e-4a78-b7f3-41847b343365,Lower GI,bbps-2-3,quality-of-mucosal-views,3
f86b295b-0dda-4542-8df0-5965380c4ff0,Upper GI,z-line,anatomical-landmarks,22
5088860b-59af-43fa-8649-e9eb0195b200,Lower GI,dyed-resection-margins,therapeutic-interventions,6
a7bd0471-37ef-401c-9e63-2840e5d77ce6,Upper GI,pylorus,anatomical-landmarks,13
45191cf7-f191-42c3-a4a7-ee68a13d76fe,Lower GI,impacted-stool,quality-of-mucosal-views,11
5a14a4ba-12b6-4ee1-9f48-2e8d8895204c,Upper GI,esophagitis-b-d,pathological-findings,8
f34f1a16-c05f-4e71-b19a-c37cf1a20aad,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
5b021493-f3e4-4630-b1e8-ea878648a944,Upper GI,pylorus,anatomical-landmarks,13
5dd5ce35-5655-4a74-a342-4aec5c360d6e,Upper GI,esophagitis-a,pathological-findings,7
e93df598-8a36-48e6-aebd-1c1357b466ad,Lower GI,polyps,pathological-findings,12
60b2d4c8-a94c-45fa-aef4-b43fe37cbe7d,Lower GI,ulcerative-colitis-grade-0-1,pathological-findings,16
2c4dfb5d-c414-4a56-a826-ab13f484915c,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
84afc3ea-58a6-4b3f-8f11-5ac05a7b30a9,Lower GI,dyed-resection-margins,therapeutic-interventions,6
0ccc2f77-005e-4192-b0ad-53280765537b,Upper GI,pylorus,anatomical-landmarks,13
9639a1c4-0939-4114-8810-47e7552bc4a7,Lower GI,bbps-2-3,quality-of-mucosal-views,3
7dea0f5f-790d-4aa8-8b1d-dafc6bdd0644,Lower GI,cecum,anatomical-landmarks,4
3c0e03c9-f8c1-4fb3-bc11-f22bab65b618,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
b6d88506-40d4-4678-8f00-54c8c725a3c5,Lower GI,dyed-resection-margins,therapeutic-interventions,6
789913da-ea2e-418b-9d07-15a28a595387,Lower GI,retroflex-rectum,anatomical-landmarks,14
d686a4dc-6272-4775-bbcd-e5e23c7aa882,Lower GI,polyps,pathological-findings,12
4dbfef0c-de0a-411b-a8d1-84ad34b2c037,Lower GI,cecum,anatomical-landmarks,4
80de5588-21a3-4264-b9c4-fd1db4622af8,Lower GI,polyps,pathological-findings,12
c3853ec6-1b34-4e09-b46c-5b106675be6e,Lower GI,cecum,anatomical-landmarks,4
3246cfdf-5286-4ae8-8882-758a63c7427e,Lower GI,dyed-resection-margins,therapeutic-interventions,6
6e3930b3-c535-4d41-86c5-9a6c298525b3,Lower GI,bbps-0-1,quality-of-mucosal-views,2
f51096a7-adb8-4379-aae0-7436795d512a,Upper GI,esophagitis-a,pathological-findings,7
6cfa0845-ecd1-4d8a-8075-0490c8e74e9f,Lower GI,bbps-2-3,quality-of-mucosal-views,3
f3a00f46-7c52-4725-a56c-2672e5fedff7,Upper GI,pylorus,anatomical-landmarks,13
662d7c57-ce46-48eb-a0c7-057944c4e6ee,Lower GI,dyed-resection-margins,therapeutic-interventions,6
3ba1715b-17df-4a7b-a5e1-aedc2c7e1cee,Lower GI,cecum,anatomical-landmarks,4
a23e2b2e-c6cc-445c-bbd3-adde0cf43d80,Lower GI,bbps-2-3,quality-of-mucosal-views,3
cd39fe84-dcb0-439d-a9bd-307383b8772a,Lower GI,retroflex-rectum,anatomical-landmarks,14
8a0832b4-66ee-4b15-8d4c-ba7a0a4b3f51,Lower GI,polyps,pathological-findings,12
a0200f43-4fe6-4a87-b3da-f8103164f9af,Lower GI,dyed-resection-margins,therapeutic-interventions,6
27b17c0f-25e0-4c5d-82d3-0b6f06cc2091,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
53580dc0-c7d2-4752-8e0b-4e6a0cbfed2a,Lower GI,cecum,anatomical-landmarks,4
c783b10b-e4ba-4ee4-9094-786ff0b6fa84,Lower GI,polyps,pathological-findings,12
bb60c8bf-55f4-49cb-9e6e-6eec2a08677e,Lower GI,dyed-resection-margins,therapeutic-interventions,6
089369e5-3c43-4287-bd75-dab58045ecb4,Upper GI,pylorus,anatomical-landmarks,13
d000a896-1e01-4ade-bf33-69a8a659bdc3,Upper GI,retroflex-stomach,anatomical-landmarks,15
4ec7d347-a00f-4d0d-8847-cf725a08e281,Lower GI,retroflex-rectum,anatomical-landmarks,14
163772d0-ba62-4e5a-9e5a-d8f3d469e941,Upper GI,esophagitis-a,pathological-findings,7
bfa8dbd3-3697-4255-978f-fe70ed8498c8,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
d85db223-6da8-4561-a14d-f3edf15d441d,Lower GI,bbps-0-1,quality-of-mucosal-views,2
758b2c65-4b49-4122-82fa-23911443caaf,Lower GI,dyed-resection-margins,therapeutic-interventions,6
2390f05a-3dcd-4790-9e54-05dfbfa4155f,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
767b0bf8-79ec-4209-a5e3-023fe07a2955,Lower GI,bbps-2-3,quality-of-mucosal-views,3
5e8c5a1d-ead9-4a4e-9eef-8e11e75b0335,Lower GI,bbps-2-3,quality-of-mucosal-views,3
5c67864a-b60a-4426-858c-d7a1a55acfce,Upper GI,esophagitis-a,pathological-findings,7
906db32c-fcc2-4ad0-83e3-465a084647de,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
4764e74f-4bf7-4841-8fb5-835c4fac1450,Lower GI,polyps,pathological-findings,12
ed13207e-42d6-4b5b-92b0-3aa62ba4561e,Lower GI,bbps-2-3,quality-of-mucosal-views,3
5ddb3ecd-2b66-4af6-a333-d2f75746bfdb,Upper GI,retroflex-stomach,anatomical-landmarks,15
d2a6f2cd-3e2b-4541-8b50-05f06679570d,Lower GI,retroflex-rectum,anatomical-landmarks,14
fde6e35c-1757-4ae2-9173-a4503d83eb1c,Upper GI,pylorus,anatomical-landmarks,13
8a562810-dc02-4fa1-8788-30824f093688,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
337856f3-c980-4ab8-8920-522c71db1e5c,Lower GI,dyed-resection-margins,therapeutic-interventions,6
c40687b9-0f74-47bf-891d-2e4d44f97a93,Upper GI,z-line,anatomical-landmarks,22
16f7e5df-fcb0-482e-8668-f4db026f0679,Lower GI,bbps-0-1,quality-of-mucosal-views,2
6a6a1bff-8b5c-4c87-8597-702a86167842,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
2a9eec2a-1f1a-48a6-be1c-6efc166f3346,Upper GI,z-line,anatomical-landmarks,22
f17e9186-f270-4cab-a4f6-348c5b465d47,Lower GI,polyps,pathological-findings,12
d33cb5b9-d91a-48ae-93c7-4123082fede3,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
079b676e-5746-4297-ac0a-16b7e0e57eff,Lower GI,bbps-2-3,quality-of-mucosal-views,3
ac63ef2b-c0f0-44d0-8465-7ac6b65132b0,Lower GI,bbps-2-3,quality-of-mucosal-views,3
398144b4-bb32-46f6-9c05-aa730e0fde91,Upper GI,retroflex-stomach,anatomical-landmarks,15
9b38bfb5-3953-4410-9b5a-4a0cbd0d3245,Lower GI,dyed-resection-margins,therapeutic-interventions,6
6f583a87-7ed4-415e-a867-2ab3405389ba,Lower GI,polyps,pathological-findings,12
bff629c1-e9bf-44a8-953d-31ec761b6ad7,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
1264bee0-d899-4598-9a01-2fc44f031bda,Upper GI,retroflex-stomach,anatomical-landmarks,15
bf8d1941-c2a5-4c68-84a5-0449a761f1ca,Upper GI,pylorus,anatomical-landmarks,13
c0b252dc-8d1b-4913-9676-6aae92337495,Lower GI,cecum,anatomical-landmarks,4
75676104-8f5e-493c-b88f-d36f7d686768,Lower GI,bbps-2-3,quality-of-mucosal-views,3
6934fb50-c853-4fff-85d9-fa9b8fe816e7,Lower GI,polyps,pathological-findings,12
3e16956b-465b-4168-9840-cfabcbf65bf9,Upper GI,pylorus,anatomical-landmarks,13
ad817d85-a02a-4cf6-a92d-63af1d058a2d,Upper GI,z-line,anatomical-landmarks,22
9428b61c-4c8d-4a24-8818-4b83e2be2258,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
b5e680bb-5ab6-4762-96a8-8af622481096,Upper GI,retroflex-stomach,anatomical-landmarks,15
30f3f461-53ce-442f-8978-6a63f3875342,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
d15acf31-95a9-4e9b-83d3-368ef94fda5e,Upper GI,z-line,anatomical-landmarks,22
09f41560-c103-4d4e-95ff-78935549d1cc,Lower GI,bbps-0-1,quality-of-mucosal-views,2
1a0ec3ea-e02a-44bb-b752-fec464713c74,Lower GI,polyps,pathological-findings,12
40a7eab5-3595-4b79-91aa-f9db682cfa6b,Lower GI,bbps-2-3,quality-of-mucosal-views,3
521747a2-617f-452e-a580-0dd7de5e0487,Lower GI,polyps,pathological-findings,12
e6a5fe02-a8c1-4e4c-b82e-91bd40261f56,Lower GI,dyed-resection-margins,therapeutic-interventions,6
f7294e77-6f29-43f5-85a4-3e62ad2f75a0,Upper GI,pylorus,anatomical-landmarks,13
9c697449-6999-4e56-8737-f118af686e79,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
8ec960de-f2ae-4431-9d8d-0a72fb1e2a61,Lower GI,polyps,pathological-findings,12
6ac10c56-3962-4c82-b5c1-c2830bd1f147,Upper GI,esophagitis-a,pathological-findings,7
6ccf4f97-6acf-4970-aef6-a2d5d1bc030c,Lower GI,bbps-2-3,quality-of-mucosal-views,3
812917b2-455f-4edd-939f-d6a24778ade3,Lower GI,bbps-0-1,quality-of-mucosal-views,2
5cb9a7fd-0aca-4e4b-ad16-287735ea8164,Upper GI,z-line,anatomical-landmarks,22
b8155146-1875-4933-821b-c3899faf31f9,Upper GI,retroflex-stomach,anatomical-landmarks,15
b1a1c52d-8e69-46b1-b469-20c4a23e730c,Lower GI,ulcerative-colitis-grade-3,pathological-findings,21
bd17f84e-d6d5-4be8-bf34-0ae2a50630b0,Upper GI,esophagitis-b-d,pathological-findings,8
6a971b94-fbe8-455c-8a61-2cf1fa001d39,Lower GI,bbps-0-1,quality-of-mucosal-views,2
0505527c-92e4-4061-92bb-db4acaeffc5c,Lower GI,bbps-2-3,quality-of-mucosal-views,3
020945d2-ade3-4cf9-b15d-634729b2b4a2,Lower GI,cecum,anatomical-landmarks,4
4c97f190-e6bf-4273-8410-6cde396b5218,Lower GI,cecum,anatomical-landmarks,4
9e2d97f1-ef7a-4ee2-bdf9-0b2297b8572d,Upper GI,pylorus,anatomical-landmarks,13
af94f91f-49ba-4123-a9b1-fb1b51adcfb3,Lower GI,bbps-2-3,quality-of-mucosal-views,3
211c9e2f-8efc-477f-bff4-76cc09c107e4,Lower GI,retroflex-rectum,anatomical-landmarks,14
c1694399-a46b-4fe1-8e9d-6e307927d8b4,Lower GI,bbps-2-3,quality-of-mucosal-views,3
9b2eb37e-990a-4adb-9a9c-9219ab808cb3,Lower GI,cecum,anatomical-landmarks,4
acfa9ae5-abc6-4b9e-a86a-21efbc07c15a,Upper GI,z-line,anatomical-landmarks,22
4acdc4f7-c71e-4154-8825-b73962dd5850,Lower GI,cecum,anatomical-landmarks,4
0030a09f-182d-4f21-8008-9249b0e8bbbb,Lower GI,dyed-resection-margins,therapeutic-interventions,6
447665d4-c8e3-4144-8d3f-01966c60a278,Lower GI,bbps-2-3,quality-of-mucosal-views,3
5e3629d0-c4ed-484e-be59-7816f342b75e,Upper GI,esophagitis-a,pathological-findings,7
147694cc-fbb4-4c94-a9c7-7f187acb292b,Lower GI,bbps-2-3,quality-of-mucosal-views,3
d3ce0c26-9010-41dc-92a1-0b553d142d3b,Lower GI,bbps-2-3,quality-of-mucosal-views,3
1f055f84-7ee0-4109-b149-107abb1dd1f2,Lower GI,polyps,pathological-findings,12
5cab743c-7576-42b3-aab7-a353cbca613d,Lower GI,bbps-0-1,quality-of-mucosal-views,2
98882bf4-defe-4223-a3ab-24de0b24bc32,Lower GI,bbps-2-3,quality-of-mucosal-views,3
09e87e94-a4a1-4a0c-951d-15b5ff163961,Lower GI,cecum,anatomical-landmarks,4
68c5badf-03f7-4b04-85d8-cf0b767ed9d3,Lower GI,polyps,pathological-findings,12
c2428751-0786-41e8-a451-0120e1624c78,Upper GI,barretts-short-segment,pathological-findings,1
4ec7b4db-6169-4894-8d62-b5ec1bdeae1e,Upper GI,z-line,anatomical-landmarks,22
feb73f9c-a2af-4bcf-ab34-c9783af12ddf,Lower GI,bbps-2-3,quality-of-mucosal-views,3
ba4bc12d-9f4f-4142-99ba-83c78fb76432,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
bb525c55-d896-4950-a084-bd0afdd65d84,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
549f3ff8-297b-4cba-a174-c86e5752b6f4,Upper GI,retroflex-stomach,anatomical-landmarks,15
9ae27c27-5f5b-4063-9cd2-1bbfd81caaa8,Lower GI,bbps-2-3,quality-of-mucosal-views,3
0e029230-58b8-4c75-bb4b-f54a64232136,Lower GI,dyed-resection-margins,therapeutic-interventions,6
35207c71-a4e7-4bc2-acd0-0bfed127ff51,Lower GI,bbps-0-1,quality-of-mucosal-views,2
128dff48-7acb-4242-ab73-c65bca3966f9,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
a7105471-917a-4c3b-8ccd-2d678016229b,Lower GI,polyps,pathological-findings,12
b54edfec-351b-439d-ba7d-1ca4a88f8688,Upper GI,pylorus,anatomical-landmarks,13
db103889-b24f-48f0-b4a0-ce766c3704c7,Upper GI,pylorus,anatomical-landmarks,13
758a89f7-a3d1-49ce-b426-3f03e8b1403a,Upper GI,esophagitis-b-d,pathological-findings,8
49a3a1ab-e1aa-4190-9c66-875ed444b959,Lower GI,bbps-2-3,quality-of-mucosal-views,3
fed448ec-61d1-4b46-9db9-53de43420f40,Lower GI,dyed-resection-margins,therapeutic-interventions,6
9bc6995d-f15a-4eb7-b272-c0b696827774,Upper GI,z-line,anatomical-landmarks,22
4b9fc840-acc8-487a-a092-c1c65eefc033,Lower GI,polyps,pathological-findings,12
ff479928-2379-48e7-8dff-bcb4d66a8cc2,Lower GI,cecum,anatomical-landmarks,4
8a7a2a6e-a1e8-4495-81cc-d7aee01a0c5a,Lower GI,retroflex-rectum,anatomical-landmarks,14
605e2442-968a-4dbb-ae56-4bed745a49c2,Lower GI,dyed-resection-margins,therapeutic-interventions,6
6d4fb843-b446-4c43-86f6-438358b20714,Lower GI,bbps-0-1,quality-of-mucosal-views,2
3258f151-0310-4a45-b98f-e72b9ca0c620,Upper GI,retroflex-stomach,anatomical-landmarks,15
fbcfb5b0-c713-44ea-8b06-e6e7e6945b3e,Upper GI,z-line,anatomical-landmarks,22
c28d12e3-d4d4-43b3-8a9c-f5c4773876f3,Lower GI,polyps,pathological-findings,12
790ffa5b-1b71-4f9d-8fef-c1c8cfba4e95,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
5d752aea-9fa0-46a1-9c50-60d3a99a5a8e,Lower GI,impacted-stool,quality-of-mucosal-views,11
69b02d76-e00e-4a48-98e3-1696f99c3214,Lower GI,cecum,anatomical-landmarks,4
57abb205-b801-43ea-8bf1-8baa65e608bd,Lower GI,cecum,anatomical-landmarks,4
246d7a74-60ff-4e3b-97b1-9fe55c39e2c6,Lower GI,bbps-2-3,quality-of-mucosal-views,3
4bf58f1c-8233-41fc-9614-344e6d0fc351,Lower GI,impacted-stool,quality-of-mucosal-views,11
04220c46-c677-496e-85f8-672629e7520f,Upper GI,retroflex-stomach,anatomical-landmarks,15
ae0c78fd-a444-4a94-be79-56cd1e4cf8d9,Upper GI,pylorus,anatomical-landmarks,13
d74e8a9f-ebdf-4477-a84c-2a2ea53e7983,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
722ddc5f-e021-457a-83b6-fb8f655ffb91,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
ab186a0c-f9e0-44ef-95d7-93b3e81648c2,Lower GI,retroflex-rectum,anatomical-landmarks,14
bba6fb51-b119-40e1-9df2-2e55da081dde,Upper GI,z-line,anatomical-landmarks,22
3bfbd8cf-38db-437b-98d0-faf7a5e9a32a,Lower GI,retroflex-rectum,anatomical-landmarks,14
c7e0d153-9992-449b-91b7-4d4f4d624f7d,Upper GI,esophagitis-a,pathological-findings,7
2686dd60-03d9-44a7-87e9-83c5d0ac25a8,Lower GI,bbps-2-3,quality-of-mucosal-views,3
ebde819d-7967-492a-b563-5afef32fecef,Lower GI,polyps,pathological-findings,12
b7852066-4ac2-4a2d-bd7b-bfd43e173021,Lower GI,dyed-resection-margins,therapeutic-interventions,6
b73f97fd-6df5-433d-a926-9509e86eaf60,Upper GI,pylorus,anatomical-landmarks,13
f1a943c1-637f-4ed3-b8d8-421138e50dc3,Upper GI,pylorus,anatomical-landmarks,13
fc076c7d-6a55-476a-8a08-ff733a5b126b,Lower GI,retroflex-rectum,anatomical-landmarks,14
bf8cc396-1f4a-4203-a9b8-893bb5d4e2ff,Lower GI,dyed-resection-margins,therapeutic-interventions,6
ee400847-47ea-4dc8-addf-fe35371fad25,Upper GI,esophagitis-a,pathological-findings,7
3ce35a1f-a038-448e-89a5-233120e55602,Lower GI,cecum,anatomical-landmarks,4
95496df7-2a78-4ee1-a215-cf259c0f6b43,Upper GI,z-line,anatomical-landmarks,22
3cd1a1c2-40b2-4fa9-8de6-f3551623695b,Lower GI,bbps-0-1,quality-of-mucosal-views,2
d3f6a0ed-b73b-4ab8-9684-22390e002724,Lower GI,polyps,pathological-findings,12
5b26bcc2-cd7e-456f-ae57-0bf172c91aa7,Lower GI,cecum,anatomical-landmarks,4
9ce0b6e8-85f0-4b1d-90d4-c4961c361c08,Lower GI,retroflex-rectum,anatomical-landmarks,14
146604b0-4121-4da1-b4ac-2fd797a0fea2,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
822a0702-ca22-4b76-abb6-e8c9ba8425d4,Lower GI,polyps,pathological-findings,12
96108545-f579-421c-8a0c-c39eb80d83cc,Lower GI,dyed-resection-margins,therapeutic-interventions,6
84f634aa-2ca8-4c10-a31e-399cdff1728d,Lower GI,polyps,pathological-findings,12
0ba8a6a4-30cc-4c58-b8ea-30b8ab4b482a,Lower GI,retroflex-rectum,anatomical-landmarks,14
ce21e2a2-861e-4aa0-8274-52c9ec173d28,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
21eeb81a-6ea2-494b-82ac-5bea7e971fb6,Upper GI,pylorus,anatomical-landmarks,13
0e67f97c-262e-4ef4-a3f2-8fca35faa961,Lower GI,dyed-resection-margins,therapeutic-interventions,6
af21fad0-0b0a-469a-a5d1-66853ae3be27,Lower GI,bbps-0-1,quality-of-mucosal-views,2
e97f77e9-8aaf-4c83-b12e-7c52337b88ef,Upper GI,z-line,anatomical-landmarks,22
b5ccf269-ac08-4805-a4bb-a0cb62757f3b,Lower GI,dyed-resection-margins,therapeutic-interventions,6
2aeff7a7-4cec-4aa9-87aa-54319fd93681,Lower GI,polyps,pathological-findings,12
57874bec-3d85-4b20-970d-be78ab5ce6a7,Upper GI,pylorus,anatomical-landmarks,13
e787d9cb-e8f7-4070-988b-cf9d84b3bed8,Lower GI,cecum,anatomical-landmarks,4
50632678-9c82-4792-a675-d3b7786aea16,Lower GI,retroflex-rectum,anatomical-landmarks,14
01b2ec26-e814-4053-a820-37c9b703d47a,Lower GI,cecum,anatomical-landmarks,4
209f7be8-ac0d-4983-8f3b-c9c8e7a75a50,Upper GI,z-line,anatomical-landmarks,22
89d18c4c-fe37-43c6-9dfa-b534919bd6e3,Upper GI,z-line,anatomical-landmarks,22
8aec3f0e-d771-435b-8e8b-0964b784de81,Lower GI,bbps-2-3,quality-of-mucosal-views,3
c7c44e05-9c05-4c1a-a968-86c509b3c7e0,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
557ef6b7-7079-479b-a42d-2dc0fb87e594,Upper GI,pylorus,anatomical-landmarks,13
606566c1-9088-4081-9270-8295f9d0c58f,Lower GI,bbps-2-3,quality-of-mucosal-views,3
e2134137-3bfe-4db1-8ad8-da9ad3121ef0,Lower GI,bbps-2-3,quality-of-mucosal-views,3
aeacf258-4e5b-435c-8f51-c3ed6b8ca913,Lower GI,polyps,pathological-findings,12
2296e5ef-7462-4d3e-969f-6cefd1aad79f,Upper GI,z-line,anatomical-landmarks,22
fcb3cbca-c7ba-4497-930c-ccc08fe66a3e,Lower GI,dyed-resection-margins,therapeutic-interventions,6
14eee25a-f254-469f-87d4-4861730c7f7e,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
f40fd37a-a517-4136-9649-52fad694b284,Upper GI,retroflex-stomach,anatomical-landmarks,15
58d20578-cbc8-446f-989b-5756bf2015ee,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
31e9644a-33fc-4231-af23-df86084457f9,Lower GI,dyed-resection-margins,therapeutic-interventions,6
0698e3d9-85a4-43b0-b81a-757e760b3c10,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
0b5cf4bd-18cc-4e5d-9203-142dab5ffcac,Upper GI,z-line,anatomical-landmarks,22
76ffa237-e391-434d-a377-7c43c54cb49c,Lower GI,dyed-resection-margins,therapeutic-interventions,6
0e1eaad8-0cea-45f0-944b-ac924daa917d,Lower GI,ulcerative-colitis-grade-2,pathological-findings,19
89a34c35-3c29-4887-a271-495b7b99c4c8,Lower GI,dyed-resection-margins,therapeutic-interventions,6
3ec78d99-b2ee-4e55-82f2-1d6d8f1fb869,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
358dfec1-95c3-4fa7-98cd-1202f930637b,Lower GI,cecum,anatomical-landmarks,4
be474a7c-3576-4e54-97e8-600e03205e45,Lower GI,bbps-2-3,quality-of-mucosal-views,3
9be5fb93-b931-49a3-858e-81df775457ca,Lower GI,bbps-2-3,quality-of-mucosal-views,3
c8fc2ee6-2fa0-4df4-ba33-50a33c52bf36,Upper GI,retroflex-stomach,anatomical-landmarks,15
83750912-40a3-4ea0-b645-e26a002fc4b0,Lower GI,retroflex-rectum,anatomical-landmarks,14
f0526468-7b3c-4aa8-ab03-9fe950347171,Upper GI,z-line,anatomical-landmarks,22
f56fac02-7c80-4c1a-95ac-8d8dd4c15337,Lower GI,dyed-lifted-polyps,therapeutic-interventions,5
3a0bb0e7-7c06-490a-992b-aaa1c60babdc,Lower GI,bbps-0-1,quality-of-mucosal-views,2
8f70416b-25c8-405b-a42e-b9f964b27b1f,Lower GI,polyps,pathological-findings,12
7d1388ef-97d6-4f5f-bd85-aa44c9c484d3,Lower GI,cecum,anatomical-landmarks,4
5578a228-81a0-46fd-910a-09001348de27,Lower GI,bbps-0-1,quality-of-mucosal-views,2
512f85ae-e6dc-41c6-abbb-860fda404dd9,Lower GI,ulcerative-colitis-grade-1,pathological-findings,17
35171e1b-1b8d-4ebd-9326-7954b43aacdd,Upper GI,esophagitis-a,pathological-findings,7
aeb64947-4add-473b-8670-4181db76749e,Upper GI,retroflex-stomach,anatomical-landmarks,15
702d4391-1d96-464f-b99b-2117679bdaa1,Upper GI,z-line,anatomical-landmarks,22
9b56b84d-05a0-4459-9350-2335d5db5528,Lower GI,dyed-resection-margins,therapeutic-interventions,6
275d5c2b-079b-430e-b122-0ff4aebb536e,Lower GI,bbps-2-3,quality-of-mucosal-views,3
0f202f5b-a642-402b-9741-a391b69eb7f3,Upper GI,esophagitis-a,pathological-findings,7
